matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6746792482,420,2,21,-16,12,3,2,5,1,0,1,-2,2,0,-1,7,6,11,0,11,-1,9,4,1,-7,6,2,0,1,0,1,1,1,0,-1
KR_6766035321,420,0,0,4,-2,-2,2,0,-1,4,3,2,0,2,1,0,1,-2,2,0,0,2,4,-4,-5,9,3,0,0,1,-1,-1,-1,3,-1
KR_6770517627,420,-3,-48,-12,-4,0,4,4,-2,6,4,-1,4,3,0,3,3,-1,3,2,-1,-5,32,-3,-4,7,-8,0,-2,1,-1,-1,1,6,-1
KR_6745972273,440,-3,-17,8,-10,-1,1,0,-3,3,0,-3,4,1,-3,4,1,0,0,0,0,-10,7,-2,-5,7,-2,0,-1,1,-1,-1,-1,3,-1
KR_6742714824,420,-7,-93,-12,-15,-4,5,1,-1,3,2,-3,3,0,-2,3,1,-5,5,0,-1,-17,-15,-9,-2,11,-2,0,-2,-1,1,-1,-1,1,-1
KR_6767724536,420,2,21,0,7,3,2,5,1,6,7,1,1,2,1,3,4,1,0,1,0,8,-2,2,-5,3,-3,0,-1,-1,1,-1,1,2,-1
KR_6725880179,420,4,31,27,2,1,1,2,0,2,2,0,1,1,1,4,5,0,2,2,0,-4,12,-3,-3,6,-4,0,-1,1,1,-1,1,4,-1
KR_6624566962,420,-1,-51,28,1,-1,2,1,1,2,3,3,0,3,-4,7,3,2,0,2,0,0,58,4,-8,4,-6,0,1,1,1,1,1,2,-1
KR_6564341276,420,-1,-27,4,-2,-1,2,1,0,4,4,-1,3,2,1,2,3,-1,1,0,0,-4,-6,-5,-2,7,-1,0,0,-1,-1,0,1,2,-1
KR_6729992905,440,2,-10,-13,-3,-1,1,0,-1,3,2,-5,5,0,-3,6,3,7,0,7,1,-5,136,1,-3,2,1,0,1,-1,1,1,1,4,-1
